Date,HomeTeam,AwayTeam,Target,home_matches_5,home_points_5,home_goals_for_5,home_goals_against_5,home_wins_5,home_draws_5,home_losses_5,away_matches_5,away_points_5,away_goals_for_5,away_goals_against_5,away_wins_5,away_draws_5,away_losses_5,home_avg_goals_for_5,home_avg_goals_against_5,away_avg_goals_for_5,away_avg_goals_against_5,points_diff_5,goals_for_diff_5,goals_against_diff_5,wins_diff_5,draws_diff_5,losses_diff_5,avg_goals_for_diff_5,avg_goals_against_diff_5,home_home_matches_5,home_home_points_5,home_home_goals_for_5,home_home_goals_against_5,home_home_wins_5,home_home_draws_5,home_home_losses_5,away_away_matches_5,away_away_points_5,away_away_goals_for_5,away_away_goals_against_5,away_away_wins_5,away_away_draws_5,away_away_losses_5,h2h_matches_5,h2h_home_wins_5,h2h_draws_5,h2h_away_wins_5,h2h_home_goals_5,h2h_away_goals_5,home_shots_5,home_shots_on_target_5,home_corners_5,home_fouls_5,home_yellow_cards_5,home_red_cards_5,away_shots_5,away_shots_on_target_5,away_corners_5,away_fouls_5,away_yellow_cards_5,away_red_cards_5
2013-09-01,West Brom,Swansea,A,5,2,5.0,11.0,0,2,3,5,3,5.0,12.0,1,0,4,1.0,2.2,1.0,2.4,-1,0.0,-1.0,-1,2,-1,0.0,-0.19999999999999973,5,2,9.0,12.0,0,2,3,5,4,6.0,9.0,1,1,3,4,1,0,3,4.0,9.0,61.0,27.0,18.0,55.0,7.0,0.0,58.0,30.0,27.0,59.0,9.0,0.0
2013-09-14,Everton,Chelsea,H,5,6,5.0,4.0,1,3,1,5,13,8.0,3.0,4,1,0,1.0,0.8,1.6,0.6,-7,-3.0,1.0,-3,2,1,-0.6000000000000001,0.20000000000000007,5,13,6.0,0.0,4,1,0,5,11,8.0,3.0,3,2,0,5,2,0,3,6.0,7.0,93.0,39.0,35.0,49.0,5.0,0.0,76.0,30.0,21.0,43.0,8.0,1.0
2013-09-14,Aston Villa,Newcastle,A,5,4,7.0,8.0,1,1,3,5,7,3.0,6.0,2,1,2,1.4,1.6,0.6,1.2,-3,4.0,2.0,-1,0,1,0.7999999999999999,0.40000000000000013,5,4,9.0,7.0,1,1,3,5,5,3.0,10.0,1,2,2,5,1,2,2,5.0,6.0,50.0,19.0,21.0,65.0,15.0,1.0,62.0,19.0,25.0,57.0,9.0,2.0
2013-09-14,Fulham,West Brom,D,5,6,6.0,7.0,2,0,3,5,2,5.0,12.0,0,2,3,1.2,1.4,1.0,2.4,4,1.0,-5.0,2,-2,0,0.19999999999999996,-1.0,5,0,4.0,14.0,0,0,5,5,4,4.0,8.0,1,1,3,5,3,2,0,9.0,2.0,42.0,24.0,11.0,44.0,8.0,0.0,51.0,17.0,12.0,56.0,10.0,0.0
2013-09-14,Hull,Cardiff,D,5,5,3.0,6.0,1,2,2,3,4,3.0,4.0,1,1,1,0.6,1.2,1.0,1.3333333333333333,1,0.0,2.0,0,1,1,-0.4,-0.1333333333333333,5,4,2.0,7.0,1,1,3,1,0,0.0,2.0,0,0,1,0,0,0,0,0.0,0.0,37.0,14.0,9.0,73.0,6.0,1.0,25.0,8.0,10.0,20.0,2.0,0.0
2013-09-14,Man United,Crystal Palace,H,5,8,11.0,8.0,2,2,1,5,5,8.0,8.0,1,2,2,2.2,1.6,1.6,1.6,3,3.0,0.0,1,0,-1,0.6000000000000001,0.0,5,7,6.0,4.0,2,1,2,5,2,3.0,9.0,0,2,3,2,1,1,0,5.0,2.0,66.0,31.0,27.0,45.0,8.0,0.0,59.0,26.0,22.0,48.0,7.0,1.0
2013-09-14,Tottenham,Norwich,H,5,12,5.0,2.0,4,0,1,5,10,10.0,5.0,3,1,1,1.0,0.4,2.0,1.0,2,-5.0,-3.0,1,-1,0,-1.0,-0.6,5,13,8.0,3.0,4,1,0,5,3,4.0,8.0,1,0,4,5,2,2,1,7.0,4.0,96.0,45.0,46.0,44.0,5.0,0.0,59.0,25.0,31.0,61.0,5.0,0.0
2013-09-14,Sunderland,Arsenal,A,5,2,3.0,7.0,0,2,3,5,12,10.0,5.0,4,0,1,0.6,1.4,2.0,1.0,-10,-7.0,2.0,-4,2,2,-1.4,0.3999999999999999,5,5,3.0,4.0,1,2,2,5,15,8.0,2.0,5,0,0,5,0,2,3,2.0,5.0,49.0,17.0,18.0,54.0,5.0,2.0,74.0,31.0,26.0,59.0,10.0,1.0
2013-09-14,Stoke,Man City,D,5,7,5.0,5.0,2,1,2,5,9,12.0,6.0,3,0,2,1.0,1.0,2.4,1.2,-2,-7.0,-1.0,-1,1,0,-1.4,-0.19999999999999996,5,6,5.0,8.0,2,0,3,5,7,7.0,7.0,2,1,2,5,0,2,3,2.0,11.0,52.0,20.0,23.0,54.0,11.0,1.0,87.0,47.0,40.0,50.0,6.0,0.0
2013-09-15,Southampton,West Ham,D,5,6,4.0,4.0,1,3,1,5,7,6.0,5.0,2,1,2,0.8,0.8,1.2,1.0,-1,-2.0,-1.0,-1,2,-1,-0.3999999999999999,-0.19999999999999996,5,6,5.0,7.0,1,3,1,5,3,2.0,5.0,0,3,2,2,0,1,1,2.0,5.0,61.0,27.0,31.0,70.0,4.0,0.0,61.0,19.0,18.0,59.0,7.0,0.0
2013-09-16,Swansea,Liverpool,D,5,3,4.0,10.0,1,0,4,5,15,7.0,1.0,5,0,0,0.8,2.0,1.4,0.2,-12,-3.0,9.0,-4,0,4,-0.5999999999999999,1.8,5,2,2.0,9.0,0,2,3,5,13,12.0,2.0,4,1,0,4,1,2,1,1.0,5.0,60.0,28.0,26.0,60.0,10.0,0.0,88.0,51.0,38.0,51.0,8.0,0.0
2013-09-21,West Brom,Sunderland,H,5,3,6.0,9.0,0,3,2,5,1,3.0,9.0,0,1,4,1.2,1.8,0.6,1.8,2,3.0,0.0,0,2,-2,0.6,0.0,5,2,8.0,12.0,0,2,3,5,4,6.0,11.0,1,1,3,5,4,1,0,15.0,7.0,55.0,16.0,15.0,61.0,10.0,0.0,61.0,14.0,21.0,57.0,6.0,2.0
2013-09-21,West Ham,Everton,A,5,8,6.0,3.0,2,2,1,5,6,4.0,4.0,1,3,1,1.2,0.6,0.8,0.8,2,2.0,-1.0,1,-1,0,0.3999999999999999,-0.20000000000000007,5,10,8.0,3.0,3,1,1,5,3,3.0,5.0,0,3,2,5,0,3,2,6.0,9.0,60.0,18.0,21.0,58.0,8.0,0.0,81.0,31.0,33.0,51.0,4.0,0.0
2013-09-21,Chelsea,Fulham,H,5,10,6.0,3.0,3,1,1,5,7,6.0,5.0,2,1,2,1.2,0.6,1.2,1.0,3,0.0,-2.0,1,0,-1,0.0,-0.4,5,13,10.0,4.0,4,1,0,5,7,5.0,3.0,2,1,2,5,1,4,0,5.0,2.0,87.0,27.0,21.0,47.0,9.0,0.0,44.0,18.0,8.0,51.0,8.0,0.0
2013-09-21,Liverpool,Southampton,A,5,13,6.0,2.0,4,1,0,5,6,3.0,3.0,1,3,1,1.2,0.4,0.6,0.6,7,3.0,-1.0,3,-2,-1,0.6,-0.19999999999999996,5,11,5.0,2.0,3,2,0,5,5,2.0,3.0,1,2,2,4,2,0,2,3.0,5.0,80.0,42.0,37.0,51.0,10.0,0.0,61.0,22.0,31.0,72.0,3.0,0.0
2013-09-21,Newcastle,Hull,A,5,7,3.0,6.0,2,1,2,5,5,2.0,5.0,1,2,2,0.6,1.2,0.4,1.0,2,1.0,1.0,1,-1,0,0.19999999999999996,0.19999999999999996,5,4,1.0,10.0,1,1,3,5,2,2.0,8.0,0,2,3,2,0,1,1,2.0,3.0,69.0,20.0,25.0,60.0,10.0,1.0,49.0,16.0,14.0,67.0,7.0,1.0
2013-09-21,Norwich,Aston Villa,A,5,7,6.0,7.0,2,1,2,5,4,7.0,8.0,1,1,3,1.2,1.4,1.4,1.6,3,-1.0,-1.0,1,0,-1,-0.19999999999999996,-0.20000000000000018,5,10,10.0,5.0,3,1,1,5,7,8.0,9.0,2,1,2,5,1,1,3,6.0,9.0,52.0,18.0,24.0,63.0,6.0,0.0,48.0,13.0,19.0,61.0,14.0,0.0
2013-09-22,Arsenal,Stoke,H,5,12,9.0,5.0,4,0,1,5,8,4.0,3.0,2,2,1,1.8,1.0,0.8,0.6,4,5.0,2.0,2,-2,0,1.0,0.4,5,8,7.0,5.0,2,2,1,5,8,5.0,3.0,2,2,1,5,2,2,1,6.0,5.0,69.0,25.0,26.0,58.0,12.0,1.0,57.0,20.0,23.0,56.0,8.0,0.0
2013-09-22,Cardiff,Tottenham,A,4,5,4.0,5.0,1,2,1,5,12,5.0,1.0,4,0,1,1.0,1.25,1.0,0.2,-7,-1.0,4.0,-3,2,0,0.0,1.05,2,4,3.0,2.0,1,1,0,5,8,7.0,6.0,2,2,1,0,0,0,0,0.0,0.0,35.0,10.0,12.0,28.0,4.0,0.0,96.0,37.0,43.0,41.0,5.0,0.0
2013-09-22,Crystal Palace,Swansea,A,5,4,6.0,8.0,1,1,3,5,4,5.0,10.0,1,1,3,1.2,1.6,1.0,2.0,0,1.0,-2.0,0,0,0,0.19999999999999996,-0.3999999999999999,5,8,9.0,7.0,2,2,1,5,6,6.0,7.0,2,0,3,0,0,0,0,0.0,0.0,49.0,20.0,18.0,43.0,6.0,1.0,72.0,34.0,24.0,61.0,12.0,0.0
2013-09-22,Man City,Man United,H,5,7,10.0,6.0,2,1,2,5,8,11.0,7.0,2,2,1,2.0,1.2,2.2,1.4,-1,-1.0,-1.0,0,-1,1,-0.20000000000000018,-0.19999999999999996,5,12,11.0,4.0,4,0,1,5,6,12.0,10.0,1,3,1,5,3,0,2,12.0,7.0,70.0,30.0,34.0,54.0,6.0,0.0,69.0,29.0,30.0,48.0,9.0,0.0
2013-09-28,Swansea,Arsenal,A,5,7,7.0,7.0,2,1,2,5,12,11.0,6.0,4,0,1,1.4,1.4,2.2,1.2,-5,-4.0,1.0,-2,1,1,-0.8000000000000003,0.19999999999999996,5,3,3.0,9.0,0,3,2,5,15,9.0,2.0,5,0,0,4,2,0,2,5.0,5.0,68.0,30.0,23.0,58.0,12.0,0.0,76.0,30.0,28.0,56.0,10.0,1.0
2013-09-28,Hull,West Ham,H,5,7,5.0,7.0,2,1,2,5,5,4.0,4.0,1,2,2,1.0,1.4,0.8,0.8,2,1.0,3.0,1,-1,0,0.19999999999999996,0.5999999999999999,5,5,2.0,4.0,1,2,2,5,3,2.0,5.0,0,3,2,4,1,1,2,4.0,8.0,50.0,15.0,15.0,60.0,7.0,1.0,48.0,7.0,20.0,60.0,8.0,1.0
2013-09-28,Man United,West Brom,A,5,7,7.0,6.0,2,1,2,5,5,4.0,4.0,1,2,2,1.4,1.2,0.8,0.8,2,3.0,2.0,1,-1,0,0.5999999999999999,0.3999999999999999,5,10,7.0,2.0,3,1,1,5,5,4.0,6.0,1,2,2,5,4,1,0,13.0,7.0,71.0,24.0,29.0,54.0,10.0,0.0,53.0,12.0,17.0,60.0,10.0,0.0
2013-09-28,Aston Villa,Man City,H,5,6,6.0,6.0,2,0,3,5,10,12.0,4.0,3,1,1,1.2,1.2,2.4,0.8,-4,-6.0,2.0,-1,-1,2,-1.2,0.3999999999999999,5,4,9.0,7.0,1,1,3,5,5,5.0,6.0,1,2,2,5,1,0,4,2.0,11.0,59.0,15.0,21.0,59.0,13.0,0.0,76.0,30.0,35.0,52.0,6.0,0.0
2013-09-28,Fulham,Cardiff,A,5,4,3.0,7.0,1,1,3,5,5,4.0,6.0,1,2,2,0.6,1.4,0.8,1.2,-1,-1.0,1.0,0,-1,1,-0.20000000000000007,0.19999999999999996,5,1,5.0,12.0,0,1,4,2,1,1.0,3.0,0,1,1,0,0,0,0,0.0,0.0,40.0,13.0,11.0,51.0,7.0,0.0,41.0,10.0,14.0,33.0,5.0,0.0
2013-09-28,Tottenham,Chelsea,D,5,12,5.0,1.0,4,0,1,5,10,6.0,2.0,3,1,1,1.0,0.2,1.2,0.4,2,-1.0,-1.0,1,-1,0,-0.19999999999999996,-0.2,5,15,8.0,1.0,5,0,0,5,8,5.0,4.0,2,2,1,5,0,3,2,6.0,9.0,102.0,30.0,41.0,42.0,8.0,0.0,93.0,27.0,27.0,51.0,7.0,0.0
2013-09-28,Southampton,Crystal Palace,H,5,8,3.0,2.0,2,2,1,5,3,4.0,8.0,1,0,4,0.6,0.4,0.8,1.6,5,-1.0,-6.0,1,2,-3,-0.20000000000000007,-1.2000000000000002,5,4,3.0,6.0,0,4,1,5,2,3.0,7.0,0,2,3,2,0,2,0,4.0,4.0,62.0,22.0,34.0,72.0,4.0,0.0,49.0,15.0,16.0,42.0,6.0,1.0
2013-09-29,Stoke,Norwich,A,5,7,4.0,5.0,2,1,2,5,4,3.0,6.0,1,1,3,0.8,1.0,0.6,1.2,3,1.0,-1.0,1,0,-1,0.20000000000000007,-0.19999999999999996,5,7,4.0,5.0,2,1,2,5,3,4.0,9.0,1,0,4,4,2,1,1,3.0,2.0,59.0,20.0,26.0,64.0,8.0,0.0,52.0,12.0,24.0,70.0,7.0,0.0
2013-09-29,Sunderland,Liverpool,A,5,1,3.0,11.0,0,1,4,5,10,5.0,3.0,3,1,1,0.6,2.2,1.0,0.6,-9,-2.0,8.0,-3,0,3,-0.4,1.6,5,5,4.0,6.0,1,2,2,5,11,12.0,3.0,3,2,0,5,1,2,2,3.0,7.0,62.0,10.0,26.0,55.0,5.0,1.0,63.0,27.0,29.0,50.0,9.0,0.0
2013-09-30,Everton,Newcastle,H,5,9,6.0,4.0,2,3,0,5,7,5.0,8.0,2,1,2,1.2,0.8,1.0,1.6,2,1.0,-4.0,0,2,-2,0.19999999999999996,-0.8,5,13,6.0,0.0,4,1,0,5,8,5.0,7.0,2,2,1,5,3,1,1,10.0,7.0,75.0,26.0,34.0,55.0,3.0,0.0,77.0,20.0,24.0,54.0,10.0,1.0
2013-10-05,Man City,Everton,H,5,7,10.0,7.0,2,1,2,5,11,7.0,4.0,3,2,0,2.0,1.4,1.4,0.8,-4,3.0,3.0,-1,-1,2,0.6000000000000001,0.5999999999999999,5,12,13.0,4.0,4,0,1,5,6,6.0,6.0,1,3,1,5,1,1,3,4.0,6.0,76.0,26.0,40.0,52.0,5.0,0.0,74.0,27.0,27.0,50.0,6.0,0.0
2013-10-05,Sunderland,Man United,A,5,1,4.0,13.0,0,1,4,5,4,4.0,7.0,1,1,3,0.8,2.6,0.8,1.4,-3,0.0,6.0,-1,0,1,0.0,1.2000000000000002,5,2,4.0,9.0,0,2,3,5,5,11.0,12.0,1,2,2,5,0,0,5,1.0,8.0,65.0,12.0,30.0,49.0,7.0,1.0,70.0,23.0,30.0,54.0,10.0,0.0
2013-10-05,Cardiff,Newcastle,A,5,8,6.0,5.0,2,2,1,5,7,7.0,7.0,2,1,2,1.2,1.0,1.4,1.4,1,-1.0,-2.0,0,1,-1,-0.19999999999999996,-0.3999999999999999,3,4,3.0,3.0,1,1,1,5,7,6.0,9.0,2,1,2,0,0,0,0,0.0,0.0,51.0,13.0,21.0,39.0,5.0,0.0,87.0,25.0,24.0,62.0,8.0,0.0
2013-10-05,Fulham,Stoke,H,5,1,3.0,9.0,0,1,4,5,7,4.0,5.0,2,1,2,0.6,1.8,0.8,1.0,-6,-1.0,4.0,-2,0,2,-0.20000000000000007,0.8,5,1,6.0,13.0,0,1,4,5,5,4.0,6.0,1,2,2,5,3,0,2,5.0,4.0,44.0,17.0,21.0,51.0,5.0,0.0,57.0,17.0,27.0,67.0,9.0,0.0
2013-10-05,Hull,Aston Villa,D,5,10,6.0,5.0,3,1,1,5,6,6.0,7.0,2,0,3,1.2,1.0,1.2,1.4,4,0.0,-2.0,1,1,-2,0.0,-0.3999999999999999,5,8,3.0,2.0,2,2,1,5,10,9.0,6.0,3,1,1,4,0,0,4,0.0,7.0,52.0,15.0,20.0,55.0,7.0,1.0,58.0,15.0,20.0,54.0,9.0,0.0
2013-10-05,Liverpool,Crystal Palace,H,5,10,7.0,4.0,3,1,1,5,3,4.0,9.0,1,0,4,1.4,0.8,0.8,1.8,7,3.0,-5.0,2,1,-3,0.5999999999999999,-1.0,5,10,3.0,1.0,3,1,1,5,2,3.0,8.0,0,2,3,2,1,0,1,3.0,3.0,52.0,22.0,25.0,49.0,9.0,0.0,52.0,12.0,15.0,48.0,7.0,1.0
2013-10-06,Southampton,Swansea,H,5,8,4.0,2.0,2,2,1,5,7,7.0,5.0,2,1,2,0.8,0.4,1.4,1.0,1,-3.0,-3.0,0,1,-1,-0.5999999999999999,-0.6,5,6,4.0,5.0,1,3,1,5,9,8.0,5.0,3,0,2,2,0,2,0,1.0,1.0,67.0,23.0,34.0,59.0,5.0,0.0,61.0,27.0,20.0,50.0,14.0,0.0
2013-10-06,Norwich,Chelsea,A,5,6,2.0,4.0,2,0,3,5,8,5.0,3.0,2,2,1,0.4,0.8,1.0,0.6,-2,-3.0,1.0,0,-2,2,-0.6,0.20000000000000007,5,7,8.0,5.0,2,1,2,5,8,4.0,3.0,2,2,1,5,0,1,4,3.0,11.0,52.0,13.0,21.0,69.0,6.0,0.0,82.0,27.0,27.0,58.0,8.0,1.0
2013-10-06,West Brom,Arsenal,D,5,8,6.0,4.0,2,2,1,5,15,12.0,4.0,5,0,0,1.2,0.8,2.4,0.8,-7,-6.0,0.0,-3,2,1,-1.2,0.0,5,4,10.0,11.0,1,1,3,5,15,10.0,3.0,5,0,0,5,0,1,4,5.0,12.0,54.0,15.0,21.0,60.0,8.0,0.0,70.0,30.0,27.0,52.0,8.0,0.0
2013-10-06,Tottenham,West Ham,A,5,10,5.0,2.0,3,1,1,5,2,2.0,5.0,0,2,3,1.0,0.4,0.4,1.0,8,3.0,-3.0,3,-1,-2,0.6,-0.6,5,13,6.0,1.0,4,1,0,5,2,1.0,5.0,0,2,3,5,3,1,1,8.0,4.0,97.0,32.0,38.0,47.0,13.0,0.0,48.0,8.0,22.0,62.0,10.0,1.0
2013-10-19,Arsenal,Norwich,H,5,13,10.0,4.0,4,1,0,5,6,3.0,6.0,2,0,3,2.0,0.8,0.6,1.2,7,7.0,-2.0,2,1,-3,1.4,-0.3999999999999999,5,10,10.0,6.0,3,1,1,5,6,4.0,6.0,2,0,3,5,3,1,1,12.0,7.0,66.0,28.0,21.0,55.0,8.0,0.0,53.0,12.0,20.0,62.0,6.0,0.0
2013-10-19,Chelsea,Cardiff,H,5,8,6.0,3.0,2,2,1,5,5,4.0,5.0,1,2,2,1.2,0.6,0.8,1.0,3,2.0,-2.0,1,0,-1,0.3999999999999999,-0.4,5,13,10.0,4.0,4,1,0,3,4,3.0,4.0,1,1,1,0,0,0,0,0.0,0.0,89.0,32.0,32.0,55.0,8.0,1.0,50.0,9.0,21.0,48.0,6.0,0.0
2013-10-19,Everton,Hull,H,5,10,8.0,7.0,3,1,1,5,8,5.0,5.0,2,2,1,1.6,1.4,1.0,1.0,2,3.0,2.0,1,-1,0,0.6000000000000001,0.3999999999999999,5,13,7.0,2.0,4,1,0,5,5,5.0,8.0,1,2,2,4,2,1,1,11.0,6.0,58.0,23.0,17.0,46.0,9.0,0.0,52.0,15.0,26.0,48.0,8.0,0.0
2013-10-19,Man United,Southampton,D,5,6,6.0,8.0,2,0,3,5,10,5.0,1.0,3,1,1,1.2,1.6,1.0,0.2,-4,1.0,7.0,-1,-1,2,0.19999999999999996,1.4000000000000001,5,7,5.0,4.0,2,1,2,5,7,3.0,3.0,2,1,2,4,4,0,0,10.0,4.0,70.0,26.0,30.0,58.0,14.0,0.0,62.0,21.0,36.0,60.0,6.0,0.0
2013-10-19,Newcastle,Liverpool,D,5,9,9.0,8.0,3,0,2,5,10,9.0,5.0,3,1,1,1.8,1.6,1.8,1.0,-1,0.0,3.0,0,-1,1,0.0,0.6000000000000001,5,4,3.0,10.0,1,1,3,5,13,15.0,4.0,4,1,0,5,1,1,3,4.0,13.0,91.0,35.0,22.0,58.0,8.0,0.0,60.0,28.0,34.0,52.0,8.0,0.0
2013-10-19,Stoke,West Brom,D,5,4,2.0,5.0,1,1,3,5,8,7.0,5.0,2,2,1,0.4,1.0,1.4,1.0,-4,-5.0,0.0,-1,-1,2,-0.9999999999999999,0.0,5,7,4.0,4.0,2,1,2,5,5,3.0,7.0,1,2,2,5,2,2,1,4.0,3.0,59.0,15.0,25.0,67.0,8.0,0.0,59.0,17.0,26.0,51.0,8.0,0.0
2013-10-19,Swansea,Sunderland,H,5,7,7.0,6.0,2,1,2,5,0,4.0,14.0,0,0,5,1.4,1.2,0.8,2.8,7,3.0,-8.0,2,1,-3,0.5999999999999999,-1.5999999999999999,5,2,4.0,11.0,0,2,3,5,1,3.0,14.0,0,1,4,4,0,3,1,2.0,4.0,71.0,29.0,21.0,43.0,11.0,0.0,63.0,11.0,32.0,51.0,7.0,1.0
2013-10-19,West Ham,Man City,A,5,4,5.0,5.0,1,1,3,5,10,11.0,5.0,3,1,1,1.0,1.0,2.2,1.0,-6,-6.0,0.0,-2,0,2,-1.2000000000000002,0.0,5,7,8.0,6.0,2,1,2,5,5,6.0,6.0,1,2,2,5,0,2,3,4.0,8.0,58.0,12.0,25.0,57.0,9.0,1.0,72.0,27.0,40.0,58.0,10.0,0.0
2013-10-20,Aston Villa,Tottenham,A,5,7,5.0,5.0,2,1,2,5,7,4.0,5.0,2,1,2,1.0,1.0,0.8,1.0,0,1.0,0.0,0,0,0,0.19999999999999996,0.0,5,6,11.0,8.0,2,0,3,5,10,6.0,4.0,3,1,1,5,0,1,4,2.0,11.0,69.0,16.0,25.0,52.0,6.0,0.0,92.0,31.0,36.0,42.0,12.0,0.0
2013-10-21,Crystal Palace,Fulham,A,5,3,4.0,10.0,1,0,4,5,4,3.0,6.0,1,1,3,0.8,2.0,0.6,1.2,-1,1.0,4.0,0,-1,1,0.20000000000000007,0.8,5,7,6.0,6.0,2,1,2,5,6,4.0,4.0,2,0,3,2,1,0,1,3.0,3.0,49.0,9.0,18.0,48.0,8.0,1.0,37.0,12.0,27.0,52.0,6.0,0.0
2013-10-26,Aston Villa,Everton,A,5,7,5.0,6.0,2,1,2,5,12,10.0,8.0,4,0,1,1.0,1.2,2.0,1.6,-5,-5.0,-2.0,-2,1,1,-1.0,-0.40000000000000013,5,3,5.0,9.0,1,0,4,5,5,7.0,9.0,1,2,2,5,0,4,1,9.0,11.0,67.0,15.0,21.0,56.0,6.0,0.0,59.0,26.0,17.0,44.0,11.0,0.0
2013-10-26,Crystal Palace,Arsenal,A,5,0,2.0,13.0,0,0,5,5,13,13.0,5.0,4,1,0,0.4,2.6,2.6,1.0,-13,-11.0,8.0,-4,-1,5,-2.2,1.6,5,4,6.0,10.0,1,1,3,5,13,10.0,4.0,4,1,0,2,0,1,1,2.0,6.0,46.0,7.0,17.0,52.0,7.0,1.0,74.0,34.0,28.0,48.0,6.0,0.0
2013-10-26,Liverpool,West Brom,H,5,8,10.0,7.0,2,2,1,5,9,7.0,3.0,2,3,0,2.0,1.4,1.4,0.6,-1,3.0,4.0,0,-1,1,0.6000000000000001,0.7999999999999999,5,12,6.0,2.0,4,0,1,5,6,3.0,6.0,1,3,1,5,1,0,4,3.0,8.0,73.0,30.0,45.0,47.0,9.0,0.0,61.0,21.0,30.0,51.0,4.0,0.0
2013-10-26,Man United,Stoke,H,5,7,7.0,8.0,2,1,2,5,2,1.0,5.0,0,2,3,1.4,1.6,0.2,1.0,5,6.0,3.0,2,-1,-1,1.2,0.6000000000000001,5,8,6.0,4.0,2,2,1,5,4,3.0,6.0,1,1,3,5,4,1,0,11.0,4.0,72.0,27.0,27.0,53.0,12.0,0.0,53.0,13.0,27.0,67.0,8.0,0.0
2013-10-26,Norwich,Cardiff,D,5,3,3.0,10.0,1,0,4,5,4,5.0,9.0,1,1,3,0.6,2.0,1.0,1.8,-1,-2.0,1.0,0,-1,1,-0.4,0.19999999999999996,5,7,8.0,6.0,2,1,2,4,4,4.0,8.0,1,1,2,0,0,0,0,0.0,0.0,50.0,14.0,16.0,58.0,6.0,0.0,59.0,11.0,26.0,42.0,7.0,0.0
2013-10-26,Southampton,Fulham,H,5,11,6.0,1.0,3,2,0,5,7,7.0,6.0,2,1,2,1.2,0.2,1.4,1.2,4,-1.0,-5.0,1,1,-2,-0.19999999999999996,-1.0,5,9,6.0,2.0,2,3,0,5,9,8.0,4.0,3,0,2,4,0,3,1,6.0,7.0,69.0,26.0,35.0,64.0,9.0,0.0,43.0,16.0,32.0,56.0,5.0,0.0
2013-10-27,Chelsea,Man City,H,5,10,10.0,4.0,3,1,1,5,10,12.0,6.0,3,1,1,2.0,0.8,2.4,1.2,0,-2.0,-2.0,0,0,0,-0.3999999999999999,-0.3999999999999999,5,15,12.0,3.0,5,0,0,5,7,9.0,7.0,2,1,2,5,2,1,2,5.0,5.0,101.0,35.0,37.0,58.0,7.0,1.0,76.0,30.0,38.0,55.0,10.0,0.0
2013-10-27,Sunderland,Newcastle,H,5,0,3.0,15.0,0,0,5,5,7,10.0,10.0,2,1,2,0.6,3.0,2.0,2.0,-7,-7.0,5.0,-2,-1,3,-1.4,1.0,5,1,4.0,10.0,0,1,4,5,9,8.0,10.0,3,0,2,5,1,3,1,6.0,4.0,59.0,10.0,28.0,58.0,9.0,0.0,81.0,30.0,12.0,53.0,8.0,1.0
2013-10-27,Swansea,West Ham,D,5,7,9.0,6.0,2,1,2,5,4,6.0,7.0,1,1,3,1.8,1.2,1.2,1.4,3,3.0,-1.0,1,0,-1,0.6000000000000001,-0.19999999999999996,5,4,8.0,11.0,1,1,3,5,5,3.0,3.0,1,2,2,2,1,0,1,3.0,1.0,73.0,31.0,25.0,41.0,9.0,0.0,60.0,14.0,27.0,54.0,8.0,1.0
2013-10-27,Tottenham,Hull,H,5,10,6.0,4.0,3,1,1,5,8,6.0,5.0,2,2,1,1.2,0.8,1.2,1.0,2,0.0,-1.0,1,-1,0,0.0,-0.19999999999999996,5,10,5.0,4.0,3,1,1,5,4,6.0,10.0,1,1,3,4,2,1,1,7.0,3.0,91.0,33.0,37.0,40.0,14.0,0.0,54.0,14.0,29.0,51.0,6.0,0.0
2013-11-02,Man City,Norwich,H,5,9,13.0,8.0,3,0,2,5,4,3.0,8.0,1,1,3,2.6,1.6,0.6,1.6,5,10.0,0.0,2,-1,-1,2.0,0.0,5,12,15.0,5.0,4,0,1,5,6,5.0,9.0,2,0,3,5,4,0,1,20.0,10.0,81.0,33.0,40.0,59.0,12.0,0.0,77.0,23.0,28.0,54.0,4.0,0.0
2013-11-02,Arsenal,Liverpool,H,5,13,12.0,4.0,4,1,0,5,10,12.0,6.0,3,1,1,2.4,0.8,2.4,1.2,3,0.0,-2.0,1,0,-1,0.0,-0.3999999999999999,5,12,13.0,6.0,4,0,1,5,11,11.0,6.0,3,2,0,5,2,2,1,7.0,6.0,70.0,32.0,24.0,46.0,4.0,1.0,79.0,32.0,41.0,51.0,6.0,0.0
2013-11-02,Fulham,Man United,A,5,6,6.0,7.0,2,0,3,5,7,8.0,10.0,2,1,2,1.2,1.4,1.6,2.0,-1,-2.0,-3.0,0,-1,1,-0.40000000000000013,-0.6000000000000001,5,4,5.0,9.0,1,1,3,5,7,12.0,12.0,2,1,2,5,0,0,5,2.0,12.0,32.0,14.0,31.0,55.0,7.0,0.0,72.0,25.0,29.0,53.0,13.0,0.0
2013-11-02,Hull,Sunderland,H,5,7,5.0,5.0,2,1,2,5,3,4.0,13.0,1,0,4,1.0,1.0,0.8,2.6,4,1.0,-8.0,1,1,-2,0.19999999999999996,-1.6,5,9,3.0,1.0,2,3,0,5,1,2.0,12.0,0,1,4,4,0,0,4,2.0,10.0,46.0,13.0,27.0,53.0,8.0,0.0,50.0,12.0,27.0,59.0,9.0,0.0
